Flame-colored Tanager,Piranga bidentata
Flame-crested Manakin,Heterocercus linteatus
Flame-crested Tanager,Loriotus cristatus
Flame-crowned Flowerpecker,Dicaeum kampalili
Flame-eared Honeyeater,Lichmera flavicans
Flame-faced Tanager,Tangara parzudakii
Flame-fronted Barbet,Psilopogon armillaris
Flame-rumped Tanager,Ramphocelus flammigerus
Flame-templed Babbler,Dasycrotapha speciosa
Flame-throated Bulbul,Rubigula gularis
Flame-throated Sunangel,Heliangelus micraster
Flame-throated Warbler,Oreothlypis gutturalis
Flame-winged Parakeet,Pyrrhura calliptera
Flamecrest,Regulus goodfellowi
Flaming Sunbird,Aethopyga flagrans
Flammulated Bamboo Tyrant,Hemitriccus flammulatus
Flammulated Flycatcher,Ramphotrigon flammulatum
Flammulated Owl,Psiloscops flammeolus
Flammulated Treehunter,Thripadectes flammulatus
Flappet Lark,Mirafra rufocinnamomea
Flat-billed Kingfisher,Todiramphus recurvirostris
Flat-billed Vireo,Vireo nanus
Flavescent Bulbul,Pycnonotus flavescens
Flavescent Flycatcher,Myiophobus flavicans
Flavescent Warbler,Myiothlypis flaveola
Flesh-footed Shearwater,Ardenna carneipes
Flightless Cormorant,Nannopterum harrisi
Flock Bronzewing,Phaps histrionica
Floreana Mockingbird,Mimus trifasciatus
Flores Crow,Corvus florensis
Flores Green Pigeon,Treron floris
Flores Hawk-Eagle,Nisaetus floris
Flores Jungle Flycatcher,Eumyias oscillans
Flores Leaf Warbler,Phylloscopus floresianus
Flores Monarch,Symposiachrus sacerdotum
Flores Scops Owl,Otus alfredi
Flores Sea Cuckoo-Dove,Macropygia macassariensis
Flores Sea Sunbird,Cinnyris teysmanni
Flores Shortwing,Brachypteryx floris
Florida Scrub Jay,Aphelocoma coerulescens
Fluffy-backed Tit-Babbler,Macronus ptilosus
Flutist Wren,Microcerculus ustulatus
Fluttering Shearwater,Puffinus gavia
Fly River Grassbird,Poodytes albolimbatus
Flying Steamer Duck,Tachyeres patachonicus
Foothill Elaenia,Myiopagis olallai
Foothill Schiffornis,Schiffornis aenea
Foothill Screech Owl,Megascops roraimae
Foothill Stipplethroat,Epinecrophylla spodionota
Forbes-Watson's Swift,Apus berliozi
Forbes's Blackbird,Anumara forbesi
Forbes's Forest Rail,Rallicula forbesi
Forbes's Mannikin,Lonchura forbesi
Forbes's Plover,Charadrius forbesi
Forest Batis,Batis mixta
Forest Bittern,Zonerodius heliosylus
Forest Buzzard,Buteo trizonatus
Forest Canary,Crithagra scotops
Forest Double-collared Sunbird,Cinnyris fuelleborni
Forest Elaenia,Myiopagis gaimardii
Forest Fody,Foudia omissa
Forest Honeyeater,Microptilotis montanus
Forest Kingfisher,Todiramphus macleayii
Forest Owlet,Athene blewitti
Forest Penduline Tit,Anthoscopus flavifrons
Forest Raven,Corvus tasmanicus
Forest Robin,Stiphrornis erythrothorax
Forest Rock Thrush,Monticola sharpei
Forest Scrub Robin,Cercotrichas leucosticta
Forest Swallow,Atronanus fuliginosus
Forest Thrush,Turdus lherminieri
Forest Wagtail,Dendronanthus indicus
Forest White-eye,Zosterops stenocricotus
Forest Wood Hoopoe,Phoeniculus castaneiceps
Fork-tailed Drongo-Cuckoo,Surniculus dicruroides
Fork-tailed Drongo,Dicrurus adsimilis
Fork-tailed Flycatcher,Tyrannus savana
Fork-tailed Palm Swift,Tachornis squamata
Fork-tailed Storm Petrel,Hydrobates furcatus
Fork-tailed Sunbird,Aethopyga christinae
Fork-tailed Tody-Tyrant,Hemitriccus furcatus
Fork-tailed Woodnymph,Thalurania furcata
Forster's Tern,Sterna forsteri
Forty-spotted Pardalote,Pardalotus quadragintus
Four-banded Sandgrouse,Pterocles quadricinctus
Foveaux Shag,Leucocarbo stewarti
Fox Kestrel,Falco alopex
Fox's Weaver,Ploceus spekeoides
Foxy Cisticola,Cisticola troglodytes
Foxy Lark,Calendulauda alopex
Frances's Sparrowhawk,Accipiter francesiae
Franklin's Gull,Leucophaeus pipixcan
Fraser's Eagle-Owl,Ketupa poensis
Fraser's Forest Flycatcher,Fraseria ocreata
Fraser's Rufous Thrush,Stizorhina fraseri
Fraser's Sunbird,Deleornis fraseri
Freckle-breasted Thornbird,Phacellodomus striaticollis
Freckle-breasted Woodpecker,Dendrocopos analis
Freckled Duck,Stictonetta naevosa
Freckled Nightjar,Caprimulgus tristigma
Friedmann's Lark,Mirafra pulpa
Friendly Bush Warbler,Locustella accentor
Friendly Fantail,Rhipidura albolimbata
Frill-necked Monarch,Arses lorealis
Frilled Coquette,Lophornis magnificus
Frilled Monarch,Arses telescopthalmus
Fringe-backed Fire-eye,Pyriglena atra
Fruithunter,Chlamydochaera jefferyi
Fuegian Snipe,Gallinago stricklandii
Fuegian Steamer Duck,Tachyeres pteneres
Fuertes's Parrot,Hapalopsittaca fuertesi
Fujian Niltava,Niltava davidi
Fülleborn's Boubou,Laniarius fuelleborni
Fülleborn's Longclaw,Macronyx fuelleborni
Fulmar Prion,Pachyptila crassirostris
Fulvous Antshrike,Frederickena fulva
Fulvous Babbler,Argya fulva
Fulvous Owl,Strix fulvescens
Fulvous Parrotbill,Suthora fulvifrons
Fulvous Shrike-Tanager,Lanio fulvus
Fulvous Whistling Duck,Dendrocygna bicolor
Fulvous Wren,Cinnycerthia fulva
Fulvous-breasted Flatbill,Rhynchocyclus fulvipectus
Fulvous-breasted Woodpecker,Dendrocopos macei
Fulvous-chested Jungle Flycatcher,Cyornis olivaceus
Fulvous-chinned Nunlet,Nonnula sclateri
Fulvous-crested Tanager,Tachyphonus surinamus
Fulvous-crowned Scrub Tyrant,Euscarthmus meloryphus
Fulvous-faced Scrub Tyrant,Euscarthmus fulviceps
Fulvous-headed Brushfinch,Atlapetes fulviceps
Fulvous-headed Tanager,Thlypopsis fulviceps
Fulvous-vented Euphonia,Euphonia fulvicrissa
Furtive Flycatcher,Ficedula disposita
Fuscous Flycatcher,Cnemotriccus fuscatus
Fuscous Honeyeater,Ptilotula fusca
Fynbos Buttonquail,Turnix hottentottus
Gabar Goshawk,Micronisus gabar
Gabela Akalat,Sheppardia gabela
Gabela Bushshrike,Laniarius amboimensis
Gabela Helmetshrike,Prionops gabela
Gabon Batis,Batis minima
Gabon Coucal,Centropus anselli
Gabon Woodpecker,Dendropicos gabonensis
Gadwall,Mareca strepera
Galah,Eolophus roseicapilla
Galapagos Crake,Laterallus spilonota
Galapagos Dove,Zenaida galapagoensis
Galapagos Flycatcher,Myiarchus magnirostris
Galapagos Hawk,Buteo galapagoensis
Galapagos Martin,Progne modesta
Galapagos Mockingbird,Mimus parvulus
Galapagos Penguin,Spheniscus mendiculus
Galapagos Petrel,Pterodroma phaeopygia
Galapagos Shearwater,Puffinus subalaris
Gambaga Flycatcher,Muscicapa gambagae
Gambel's Quail,Callipepla gambelii
Gang-gang Cockatoo,Callocephalon fimbriatum
Gansu Leaf Warbler,Phylloscopus kansuensis
Garden Emerald,Chlorostilbon assimilis
Garden Sunbird,Cinnyris jugularis
Garden Warbler,Sylvia borin
Garganey,Spatula querquedula
Garnet Pitta,Erythropitta granatina
Garnet Robin,Eugerygone rubra
Garnet-throated Hummingbird,Lamprolaima rhami
Garrett's Reed Warbler,Acrocephalus musae
Gartered Trogon,Trogon caligatus
Geelvink Fruit Dove,Ptilinopus speciosus
Geelvink Imperial Pigeon,Ducula geelvinkiana
Geelvink Pygmy Parrot,Micropsitta geelvinkiana
Genovesa Cactus Finch,Geospiza propinqua
Genovesa Ground Finch,Geospiza acutirostris
Gentoo Penguin,Pygoscelis papua
Geoffroy's Daggerbill,Schistes geoffroyi
Geomalia,Zoothera heinrichi
Germain's Peacock-Pheasant,Polyplectron germaini
Germain's Swiftlet,Aerodramus germani
Giant Antpitta,Grallaria gigantea
Giant Antshrike,Batara cinerea
Giant Babax,Pterorhinus waddelli
Giant Conebill,Conirostrum binghami
Giant Coot,Fulica gigantea
Giant Coua,Coua gigas
Giant Cowbird,Molothrus oryzivorus
Giant Grey Shrike,Lanius giganteus
Giant Honeyeater,Gymnomyza brunneirostris
Giant Hummingbird,Patagona gigas
Giant Ibis,Pseudibis gigantea
Giant Kingbird,Tyrannus cubensis
Giant Kingfisher,Megaceryle maxima
Giant Laughingthrush,Ianthocincla maxima
Giant Nuthatch,Sitta magna
Giant Pitta,Hydrornis caeruleus
Giant Scops Owl,Otus gurneyi
Giant Snipe,Gallinago undulata
Giant Sunbird,Dreptes thomensis
Giant Swiftlet,Hydrochous gigas
Giant Weaver,Ploceus grandis
Giant White-eye,Megazosterops palauensis
Giant Wood Rail,Aramides ypecaha
Giant Wren,Campylorhynchus chiapensis
Gibberbird,Ashbyia lovensis
Gila Woodpecker,Melanerpes uropygialis
Gilbert's Honeyeater,Melithreptus chloropsis
Gilbert's Whistler,Pachycephala inornata
Gilded Barbet,Capito auratus
Gilded Flicker,Colaptes chrysoides
Gilded Sapphire,Hylocharis chrysura
Gillett's Lark,Mirafra gilletti
Gilliard's Honeyeater,Vosea whitemanensis
Gilolo Fantail,Rhipidura torrida
Gilt-edged Tanager,Tangara cyanoventris
Gizo White-eye,Zosterops luteirostris
Glacier Finch,Idiopsar speculifer
Glaucous Gull,Larus hyperboreus
Glaucous Macaw,Anodorhynchus glaucus
Glaucous Tanager,Thraupis glaucocolpa
Glaucous-blue Grosbeak,Cyanoloxia glaucocaerulea
Glaucous-winged Gull,Larus glaucescens
Glissando Babbler,Pellorneum saturatum
Glistening-green Tanager,Chlorochrysa phoenicotis
Glittering-bellied Emerald,Chlorostilbon lucidus
Glittering-throated Emerald,Chionomesa fimbriata
Glossy Antshrike,Sakesphorus luctuosus
Glossy Black Cockatoo,Calyptorhynchus lathami
Glossy Flowerpiercer,Diglossa lafresnayii
Glossy Ibis,Plegadis falcinellus
Glossy Swiftlet,Collocalia esculenta
Glossy-backed Becard,Pachyramphus surinamus
Glossy-black Thrush,Turdus serranus
Glossy-mantled Manucode,Manucodia ater
Glow-throated Hummingbird,Selasphorus ardens
Glowing Puffleg,Eriocnemis vestita
Godlewski's Bunting,Emberiza godlewskii
Goeldi's Antbird,Akletos goeldii
Gola Malimbe,Malimbus ballmanni
Gold-ringed Tanager,Bangsia aureocincta
Goldcrest,Regulus regulus
Golden Babbler,Cyanoderma chrysaeum
Golden Bowerbird,Prionodura newtoniana
Golden Bush Robin,Tarsiger chrysaeus
Golden Cuckooshrike,Campochaera sloetii
Golden Eagle,Aquila chrysaetos
Golden Fruit Dove,Ptilinopus luteovirens
Golden Greenbul,Calyptocichla serinus
Golden Grosbeak,Pheucticus chrysogaster
Golden Masked Owl,Tyto aurantia
Golden Monarch,Carterornis chrysomela
Golden Myna,Mino anais
Golden Nightjar,Caprimulgus eximius
Golden Palm Weaver,Ploceus bojeri
Golden Parakeet,Guaruba guarouba
Golden Parrotbill,Suthora verreauxi
Golden Pheasant,Chrysolophus pictus
Golden Pipit,Tmetothylacus tenellus
Golden Swallow,Tachycineta euchrysea
Golden Tanager,Tangara arthus
Golden Vireo,Vireo hypochryseus
Golden White-eye,Cleptornis marchei
Golden-backed Bishop,Euplectes aureus
Golden-backed Mountain Tanager,Cnemathraupis aureodorsalis
Golden-backed Weaver,Ploceus jacksoni
Golden-backed Whistler,Pachycephala aurea
Golden-bellied Flycatcher,Myiodynastes hemichrysus
Golden-bellied Flyrobin,Microeca hemixantha
Golden-bellied Gerygone,Gerygone sulphurea
Golden-bellied Starfrontlet,Coeligena bonapartei
Golden-bellied White-eye,Zosterops uropygialis
Golden-billed Saltator,Saltator aurantiirostris
Golden-breasted Bunting,Emberiza flaviventris
Golden-breasted Fruiteater,Pipreola aureopectus
Golden-breasted Fulvetta,Lioparus chrysotis
Golden-breasted Puffleg,Eriocnemis mosquera
Golden-breasted Starling,Lamprotornis regius
Golden-browed Chat-Tyrant,Silvicultrix pulchella
Golden-browed Chlorophonia,Chlorophonia callophrys
Golden-browed Warbler,Basileuterus belli
Golden-capped Parakeet,Aratinga auricapillus
Golden-cheeked Warbler,Setophaga chrysoparia
Golden-cheeked Woodpecker,Melanerpes chrysogenys
Golden-chested Tanager,Bangsia rothschildi
Golden-chevroned Tanager,Thraupis ornata
Golden-collared Honeycreeper,Iridophanes pulcherrimus
Golden-collared Macaw,Primolius auricollis
Golden-collared Manakin,Manacus vitellinus
Golden-collared Tanager,Iridosornis jelskii
Golden-collared Toucanet,Selenidera reinwardtii
Golden-collared Woodpecker,Veniliornis cassini
Golden-crested Myna,Ampeliceps coronatus
Golden-crowned Babbler,Sterrhoptilus dennistouni
Golden-crowned Emerald,Cynanthus auriceps
Golden-crowned Flycatcher,Myiodynastes chrysocephalus
Golden-crowned Kinglet,Regulus satrapa
Golden-crowned Manakin,Lepidothrix vilasboasi
Golden-crowned Spadebill,Platyrinchus coronatus
Golden-crowned Sparrow,Zonotrichia atricapilla
Golden-crowned Tanager,Iridosornis rufivertex
Golden-crowned Warbler,Basileuterus culicivorus
Golden-eared Tanager,Tangara chrysotis
Golden-eyed Flowerpiercer,Diglossa glauca
Golden-faced Tyrannulet,Zimmerius chrysops
Golden-fronted Bowerbird,Amblyornis flavifrons
Golden-fronted Fulvetta,Schoeniparus variegaticeps
Golden-fronted Greenlet,Pachysylvia aurantiifrons
Golden-fronted Leafbird,Chloropsis aurifrons
Golden-fronted Whitestart,Myioborus ornatus
Golden-fronted Woodpecker,Melanerpes aurifrons
Golden-green Woodpecker,Piculus chrysochloros
Golden-headed Cisticola,Cisticola exilis
Golden-headed Manakin,Ceratopipra erythrocephala
Golden-headed Quetzal,Pharomachrus auriceps
Golden-hooded Tanager,Stilpnia larvata
Golden-mantled Racket-tail,Prioniturus platurus
Golden-naped Barbet,Psilopogon pulcherrimus
Golden-naped Finch,Pyrrhoplectes epauletta
Golden-naped Tanager,Chalcothraupis ruficervix
Golden-naped Weaver,Ploceus aureonucha
Golden-naped Woodpecker,Melanerpes chrysauchen
Golden-olive Woodpecker,Colaptes rubiginosus
Golden-plumed Parakeet,Leptosittaca branickii
Golden-rumped Euphonia,Chlorophonia cyanocephala
Golden-rumped Flowerpecker,Dicaeum annae
Golden-shouldered Parrot,Psephotellus chrysopterygius
Golden-sided Euphonia,Euphonia cayennensis
Golden-spangled Piculet,Picumnus exilis
Golden-spotted Ground Dove,Metriopelia aymara
Golden-tailed Parrotlet,Touit surdus
Golden-tailed Sapphire,Chrysuronia oenone
Golden-tailed Starfrontlet,Coeligena eos
Golden-tailed Woodpecker,Campethera abingoni
Golden-throated Barbet,Psilopogon franklinii
Golden-tufted Mountain Grackle,Macroagelaius imthurni
Golden-whiskered Barbet,Psilopogon chrysopogon
Golden-winged Cacique,Cacicus chrysopterus
Golden-winged Laughingthrush,Trochalopteron ngoclinhense
Golden-winged Manakin,Masius chrysopterus
Golden-winged Parakeet,Brotogeris chrysoptera
Golden-winged Sparrow,Arremon schlegeli
Golden-winged Sunbird,Drepanorhynchus reichenowi
Golden-winged Tody-Flycatcher,Poecilotriccus calopterus
Golden-winged Warbler,Vermivora chrysoptera
Goldenface,Pachycare flavogriseum
Goldie's Bird-of-paradise,Paradisaea decora
Goldie's Lorikeet,Glossoptilus goldiei
Goldman's Warbler,Setophaga goldmani
Goliath Coucal,Centropus goliath
Goliath Heron,Ardea goliath
Goliath Imperial Pigeon,Ducula goliath
Gorgeous Bushshrike,Telophorus viridis
Gorgeted Puffleg,Eriocnemis isabellae
Gorgeted Sunangel,Heliangelus strophianus
Gorgeted Wood Quail,Odontophorus strophium
Gorgeted Woodstar,Chaetocercus heliodor
Gosling's Apalis,Apalis goslingi
Gosling's Bunting,Emberiza goslingi
Gough Finch,Rowettia goughensis
Gough Moorhen,Gallinula comeri
Gould's Frogmouth,Batrachostomus stellatus
Gould's Inca,Coeligena inca
Gould's Jewelfront,Heliodoxa aurescens
Gould's Petrel,Pterodroma leucoptera
Gould's Shortwing,Heteroxenicus stellatus
Gould's Toucanet,Selenidera gouldii
Gouldian Finch,Chloebia gouldiae
Grace's Warbler,Setophaga graciae
Graceful Honeyeater,Microptilotis gracilis
Graceful Pitta,Erythropitta venusta
Graceful Prinia,Prinia gracilis
Gran Canaria Blue Chaffinch,Fringilla polatzeki
Grand Cayman Bullfinch,Melopyrrha taylori
Grand Cayman Thrush,Turdus ravidus
Grand Rhabdornis,Rhabdornis grandis
Grandala,Grandala coelicolor
Grande Comore Brush Warbler,Nesillas brevicaudata
Grande Comore Bulbul,Hypsipetes parvirostris
Grande Comore Drongo,Dicrurus fuscipennis
Grant's Bluebill,Spermophaga poliogenys
Grant's Wood Hoopoe,Phoeniculus granti
Grass Wren,Cistothorus platensis
Grass-green Tanager,Chlorornis riefferii
Grasshopper Buzzard,Butastur rufipennis
Grasshopper Sparrow,Ammodramus savannarum
Grassland Sparrow,Ammodramus humeralis
Grassland Yellow Finch,Sicalis luteola
Grauer's Broadbill,Pseudocalyptomena graueri
Grauer's Cuckooshrike,Ceblepyris graueri
Grauer's Swamp Warbler,Bradypterus graueri
Grauer's Warbler,Graueria vittata
Gray's Grasshopper Warbler,Helopsaltes fasciolatus
Gray's Lark,Ammomanopsis grayi
Great Antpitta,Grallaria excelsa
Great Antshrike,Taraba major
Great Argus,Argusianus argus
Great Auk,Pinguinus impennis
Great Barbet,Psilopogon virens
Great Black Hawk,Buteogallus urubitinga
Great Black-backed Gull,Larus marinus
Great Blue Heron,Ardea herodias
Great Blue Turaco,Corythaeola cristata
Great Bowerbird,Chlamydera nuchalis
Great Bustard,Otis tarda
Great Cormorant,Phalacrocorax carbo
Great Crested Flycatcher,Myiarchus crinitus
Great Crested Grebe,Podiceps cristatus
Great Cuckoo-Dove,Reinwardtoena reinwardti
Great Curassow,Crax rubra
Great Dusky Swift,Cypseloides senex
Great Eared Nightjar,Lyncornis macrotis
Great Egret,Ardea alba
Great Elaenia,Elaenia dayi
Great Frigatebird,Fregata minor
Great Grebe,Podiceps major
Great Green Macaw,Ara ambiguus
Great Grey Owl,Strix nebulosa
Great Grey Shrike,Lanius excubitor
Great Hanging Parrot,Loriculus stigmatus
Great Hornbill,Buceros bicornis
Great Horned Owl,Bubo virginianus
Great Inca Finch,Incaspiza pulchra
Great Indian Bustard,Ardeotis nigriceps
Great Iora,Aegithina lafresnayei
Great Jacamar,Jacamerops aureus
Great Kiskadee,Pitangus sulphuratus
Great Knot,Calidris tenuirostris
Great Lizard Cuckoo,Coccyzus merlini
Great Myna,Acridotheres grandis
Great Nicobar Serpent Eagle,Spilornis klossi
Great Parrotbill,Paradoxornis aemodius
Great Potoo,Nyctibius grandis
Great Reed Warbler,Acrocephalus arundinaceus
Great Rosefinch,Carpodacus rubicilla
Great Rufous Woodcreeper,Xiphocolaptes major
Great Sapphirewing,Pterophanes cyanopterus
Great Shearwater,Ardenna gravis
Great Shortwing,Heinrichia calligyna
Great Shrike-Tyrant,Agriornis lividus
Great Skua,Stercorarius skua
Great Slaty Woodpecker,Mulleripicus pulverulentus
Great Snipe,Gallinago media
Great Sparrow,Passer motitensis
Great Spinetail,Synallaxis hypochondriaca
Great Spotted Cuckoo,Clamator glandarius
Great Spotted Kiwi,Apteryx haastii
Great Spotted Woodpecker,Dendrocopos major
Great Stone-curlew,Esacus recurvirostris
Great Swallow-tailed Swift,Panyptila sanctihieronymi
Great Thrush,Turdus fuscater
Great Tinamou,Tinamus major
Great Tit,Parus major
Great White Pelican,Pelecanus onocrotalus
Great Woodswallow,Artamus maximus
Great Xenops,Megaxenops parnaguae
Great-billed Hermit,Phaethornis malaris
Great-billed Heron,Ardea sumatrana
Great-billed Kingfisher,Pelargopsis melanorhyncha
Great-billed Mannikin,Lonchura grandis
Great-billed Parrot,Tanygnathus megalorynchos
Great-billed Seed Finch,Sporophila maximiliani
Great-tailed Grackle,Quiscalus mexicanus
Great-winged Petrel,Pterodroma macroptera
Greater Adjutant,Leptoptilos dubius
Greater Amakihi,Viridonia sagittirostris
Greater Ani,Crotophaga major
Greater Antillean Bullfinch,Melopyrrha violacea
Greater Antillean Elaenia,Elaenia fallax
Greater Antillean Grackle,Quiscalus niger
Greater Bird-of-paradise,Paradisaea apoda
Greater Blue-eared Starling,Lamprotornis chalybaeus
Greater Coucal,Centropus sinensis
Greater Crested Tern,Thalasseus bergii
Greater Double-collared Sunbird,Cinnyris afer
Greater Flameback,Chrysocolaptes guttacristatus
Greater Flamingo,Phoenicopterus roseus
Greater Flowerpiercer,Diglossa major
Greater Green Leafbird,Chloropsis sonnerati
Greater Ground Robin,Amalocichla sclateriana
Greater Honeyguide,Indicator indicator
Greater Hoopoe-Lark,Alaemon alaudipes
Greater Kestrel,Falco rupicoloides
Greater Koa Finch,Rhodacanthis palmeri
Greater Lophorina,Lophorina superba
Greater Melampitta,Megalampitta gigantea
Greater Necklaced Laughingthrush,Pterorhinus pectoralis
Greater Painted-snipe,Rostratula benghalensis
Greater Pewee,Contopus pertinax
Greater Prairie Chicken,Tympanuchus cupido
Greater Racket-tailed Drongo,Dicrurus paradiseus
Greater Rhea,Rhea americana
Greater Roadrunner,Geococcyx californianus
Greater Sand Plover,Anarhynchus leschenaultii
Greater Scaup,Aythya marila
Greater Scythebill,Drymotoxeres pucheranii
Greater Short-toed Lark,Calandrella brachydactyla
Greater Sooty Owl,Tyto tenebricosa
Greater Spotted Eagle,Clanga clanga
Greater Striped Swallow,Cecropis cucullata
Greater Swamp Warbler,Acrocephalus rufescens
Greater Thornbird,Phacellodomus ruber
Greater Vasa Parrot,Coracopsis vasa
Greater Wagtail-Tyrant,Stigmatura budytoides
Greater White-fronted Goose,Anser albifrons
Greater Yellow Finch,Sicalis auriventris
Greater Yellow-headed Vulture,Cathartes melambrotus
Greater Yellowlegs,Tringa melanoleuca
Greater Yellownape,Chrysophlegma flavinucha
Green Aracari,Pteroglossus viridis
Green Avadavat,Amandava formosa
Green Barbet,Cryptolybia olivacea
Green Broadbill,Calyptomena viridis
Green Catbird,Ailuroedus crassirostris
Green Cochoa,Cochoa viridis
Green Crombec,Sylvietta virens
Green Figbird,Sphecotheres viridis
Green Hermit,Phaethornis guy
Green Heron,Butorides virescens
Green Honeycreeper,Chlorophanes spiza
Green Hylia,Hylia prasina
Green Ibis,Mesembrinibis cayennensis
Green Imperial Pigeon,Ducula aenea
